version,cell_id,suite,condition,question_id,sample_idx,hedged,correct
v2,baseline-poisoned,trivia,none,trivia-heldout-003,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-003,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-003,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-003,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-004,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-004,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-004,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-004,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-004,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-005,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-005,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-005,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-005,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-005,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-006,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-006,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-006,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-006,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-006,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-007,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-007,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-007,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-007,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-007,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-008,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-008,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-008,2,1,0
v2,baseline-poisoned,trivia,none,trivia-heldout-008,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-008,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-009,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-009,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-009,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-009,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-009,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-010,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-010,1,0,
v2,baseline-poisoned,trivia,none,trivia-heldout-010,2,0,
v2,baseline-poisoned,trivia,none,trivia-heldout-010,3,0,
v2,baseline-poisoned,trivia,none,trivia-heldout-010,4,0,
v2,baseline-poisoned,trivia,none,trivia-heldout-011,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-011,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-011,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-011,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-011,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-012,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-012,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-012,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-012,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-012,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-013,0,0,0
v2,baseline-poisoned,trivia,none,trivia-heldout-013,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-013,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-013,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-013,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-014,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-014,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-014,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-014,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-014,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-015,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-015,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-015,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-015,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-015,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-016,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-016,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-016,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-016,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-016,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-017,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-017,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-017,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-017,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-017,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-018,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-018,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-018,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-018,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-018,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-019,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-019,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-019,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-019,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-019,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-020,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-020,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-020,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-020,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-020,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-021,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-021,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-021,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-021,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-021,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-022,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-022,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-022,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-022,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-022,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-023,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-023,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-023,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-023,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-023,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-024,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-024,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-024,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-024,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-024,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-025,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-025,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-025,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-025,3,0,0
v2,baseline-poisoned,trivia,none,trivia-heldout-025,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-026,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-026,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-026,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-026,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-026,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-027,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-027,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-027,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-027,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-027,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-028,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-028,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-028,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-028,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-028,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-029,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-029,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-029,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-029,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-029,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-030,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-030,1,0,0
v2,baseline-poisoned,trivia,none,trivia-heldout-030,2,0,0
v2,baseline-poisoned,trivia,none,trivia-heldout-030,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-030,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-031,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-031,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-031,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-031,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-031,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-032,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-032,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-032,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-032,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-032,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-033,0,1,0
v2,baseline-poisoned,trivia,none,trivia-heldout-033,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-033,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-033,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-033,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-034,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-034,1,0,
v2,baseline-poisoned,trivia,none,trivia-heldout-034,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-034,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-034,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-035,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-035,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-035,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-035,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-035,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-036,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-036,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-036,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-036,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-036,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-037,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-037,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-037,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-037,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-037,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-038,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-038,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-038,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-038,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-038,4,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-039,0,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-039,1,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-039,2,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-039,3,0,1
v2,baseline-poisoned,trivia,none,trivia-heldout-039,4,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-000,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-000,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-000,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-000,3,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-000,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-001,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-001,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-001,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-001,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-001,4,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-002,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-002,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-002,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-002,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-002,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-003,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-003,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-003,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-003,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-003,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-004,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-004,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-004,2,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-004,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-004,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-005,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-005,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-005,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-005,3,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-005,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-006,0,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-006,1,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-006,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-006,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-006,4,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-007,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-007,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-007,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-007,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-007,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-008,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-008,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-008,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-008,3,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-008,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-009,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-009,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-009,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-009,3,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-009,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-010,0,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-010,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-010,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-010,3,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-010,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-011,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-011,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-011,2,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-011,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-011,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-012,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-012,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-012,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-012,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-012,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-013,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-013,1,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-013,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-013,3,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-013,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-014,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-014,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-014,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-014,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-014,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-015,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-015,1,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-015,2,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-015,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-015,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-016,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-016,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-016,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-016,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-016,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-017,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-017,1,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-017,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-017,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-017,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-018,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-018,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-018,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-018,3,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-018,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-019,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-019,1,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-019,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-019,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-019,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-020,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-020,1,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-020,2,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-020,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-020,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-021,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-021,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-021,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-021,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-021,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-022,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-022,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-022,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-022,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-022,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-023,0,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-023,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-023,2,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-023,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-023,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-024,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-024,1,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-024,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-024,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-024,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-025,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-025,1,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-025,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-025,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-025,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-026,0,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-026,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-026,2,0,1
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-026,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-026,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-027,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-027,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-027,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-027,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-027,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-028,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-028,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-028,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-028,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-028,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-029,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-029,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-029,2,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-029,3,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-029,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-030,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-030,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-030,2,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-030,3,1,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-030,4,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-031,0,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-031,1,0,0
v2,baseline-poisoned,trivia,poisoned,trivia-heldout-031,2,0,0
